Mean;STD;Activation;Alpha;Hidden Layer Size;Learning rate;Random State;Solver;;"Best parameters: ,""{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': 39, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}"""
0.10000;(+/-0.02722);'relu',;0.0001,;83;'constant',;None,;'sgd'};;
0.10000;(+/-0.04157);'relu',;0.05,;85;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.03271);'relu',;0.05,;98;'constant',;None,;'sgd'};;
0.10000;(+/-0.03271);'identity',;0.0001,;29;'constant',;1;'sgd'};;
0.10000;(+/-0.03271);'identity',;0.0001,;29;'adaptive',;1;'sgd'};;
0.10000;(+/-0.05443);'identity',;0.0001,;40;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.04157);'identity',;0.0001,;41;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.00000);'identity',;0.0001,;42;'constant',;None,;'sgd'};;
0.10000;(+/-0.06542);'identity',;0.0001,;44;'constant',;None,;'sgd'};;
0.10000;(+/-0.03271);'identity',;0.0001,;49;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.06351);'identity',;0.0001,;50;'constant',;1;'sgd'};;
0.10000;(+/-0.06351);'identity',;0.0001,;50;'adaptive',;1;'sgd'};;
0.10000;(+/-0.03954);'identity',;0.0001,;53;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.02400);'identity',;0.0001,;61;'constant',;1;'sgd'};;
0.10000;(+/-0.02400);'identity',;0.0001,;61;'adaptive',;1;'sgd'};;
0.10000;(+/-0.03271);'identity',;0.0001,;96;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.04536);'identity',;0.05,;31;'constant',;None,;'sgd'};;
0.10000;(+/-0.07751);'identity',;0.05,;37;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.03271);'identity',;0.05,;45;'constant',;None,;'sgd'};;
0.10000;(+/-0.03271);'identity',;0.05,;46;'constant',;None,;'sgd'};;
0.10000;(+/-0.06351);'identity',;0.05,;50;'constant',;1;'sgd'};;
0.10000;(+/-0.06351);'identity',;0.05,;50;'adaptive',;1;'sgd'};;
0.10000;(+/-0.03954);'identity',;0.05,;51;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.00907);'identity',;0.05,;56;'constant',;None,;'sgd'};;
0.10000;(+/-0.02400);'identity',;0.05,;58;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.02400);'identity',;0.05,;61;'constant',;1;'sgd'};;
0.10000;(+/-0.02400);'identity',;0.05,;61;'adaptive',;1;'sgd'};;
0.10000;(+/-0.04536);'identity',;0.05,;61;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.02722);'identity',;0.05,;67;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.03954);'identity',;0.05,;71;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.02400);'identity',;0.05,;84;'constant',;None,;'sgd'};;
0.10000;(+/-0.08654);'identity',;0.05,;90;'adaptive',;None,;'sgd'};;
0.10000;(+/-0.01571);'identity',;0.05,;95;'constant',;None,;'sgd'};;
0.09815;(+/-0.05903);'tanh',;0.0001,;26;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.04655);'tanh',;0.0001,;44;'constant',;None,;'sgd'};;
0.09815;(+/-0.01386);'tanh',;0.0001,;48;'constant',;1;'sgd'};;
0.09815;(+/-0.01386);'tanh',;0.0001,;48;'adaptive',;1;'sgd'};;
0.09815;(+/-0.02283);'tanh',;0.0001,;56;'constant',;1;'sgd'};;
0.09815;(+/-0.02283);'tanh',;0.0001,;56;'adaptive',;1;'sgd'};;
0.09815;(+/-0.03435);'tanh',;0.0001,;65;'constant',;1;'sgd'};;
0.09815;(+/-0.03435);'tanh',;0.0001,;65;'adaptive',;1;'sgd'};;
0.09815;(+/-0.02772);'tanh',;0.0001,;89;'constant',;None,;'sgd'};;
0.09815;(+/-0.02283);'tanh',;0.05,;37;'constant',;None,;'sgd'};;
0.09815;(+/-0.01386);'tanh',;0.05,;48;'constant',;1;'sgd'};;
0.09815;(+/-0.01386);'tanh',;0.05,;48;'adaptive',;1;'sgd'};;
0.09815;(+/-0.02283);'tanh',;0.05,;56;'constant',;1;'sgd'};;
0.09815;(+/-0.02283);'tanh',;0.05,;56;'adaptive',;1;'sgd'};;
0.09815;(+/-0.03435);'tanh',;0.05,;65;'constant',;1;'sgd'};;
0.09815;(+/-0.03435);'tanh',;0.05,;65;'adaptive',;1;'sgd'};;
0.09815;(+/-0.02283);'relu',;0.0001,;66;'constant',;1;'sgd'};;
0.09815;(+/-0.02283);'relu',;0.0001,;66;'adaptive',;1;'sgd'};;
0.09815;(+/-0.03666);'relu',;0.0001,;96;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.05543);'relu',;0.0001,;98;'constant',;1;'sgd'};;
0.09815;(+/-0.05543);'relu',;0.0001,;98;'adaptive',;1;'sgd'};;
0.09815;(+/-0.04997);'relu',;0.05,;45;'constant',;None,;'sgd'};;
0.09815;(+/-0.06929);'relu',;0.05,;55;'constant',;None,;'sgd'};;
0.09815;(+/-0.02283);'relu',;0.05,;66;'constant',;1;'sgd'};;
0.09815;(+/-0.02283);'relu',;0.05,;66;'adaptive',;1;'sgd'};;
0.09815;(+/-0.06041);'relu',;0.05,;90;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.01889);'relu',;0.05,;95;'constant',;None,;'sgd'};;
0.09815;(+/-0.05543);'relu',;0.05,;98;'constant',;1;'sgd'};;
0.09815;(+/-0.05543);'relu',;0.05,;98;'adaptive',;1;'sgd'};;
0.09815;(+/-0.05833);'relu',;0.05,;99;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.04287);'logistic',;0.0001,;1;'constant',;None,;'lbfgs'};;
0.09815;(+/-0.01386);'identity',;0.0001,;47;'constant',;None,;'sgd'};;
0.09815;(+/-0.03777);'identity',;0.0001,;48;'constant',;None,;'sgd'};;
0.09815;(+/-0.03666);'identity',;0.0001,;52;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.01386);'identity',;0.0001,;61;'constant',;None,;'sgd'};;
0.09815;(+/-0.03666);'identity',;0.0001,;66;'constant',;None,;'sgd'};;
0.09815;(+/-0.02095);'identity',;0.0001,;76;'constant',;None,;'sgd'};;
0.09815;(+/-0.05159);'identity',;0.0001,;76;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.04287);'identity',;0.0001,;80;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.04997);'identity',;0.05,;24;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.04475);'identity',;0.05,;42;'adaptive',;None,;'sgd'};;
0.09815;(+/-0.03666);'identity',;0.05,;43;'constant',;None,;'sgd'};;
0.09630;(+/-0.04287);'tanh',;0.0001,;35;'constant',;1;'sgd'};;
0.09630;(+/-0.04287);'tanh',;0.0001,;35;'adaptive',;1;'sgd'};;
0.09630;(+/-0.02283);'tanh',;0.0001,;52;'constant',;1;'sgd'};;
0.09630;(+/-0.02283);'tanh',;0.0001,;52;'adaptive',;1;'sgd'};;
0.09630;(+/-0.02772);'tanh',;0.0001,;63;'constant',;1;'sgd'};;
0.09630;(+/-0.02772);'tanh',;0.0001,;63;'adaptive',;1;'sgd'};;
0.09630;(+/-0.06041);'tanh',;0.0001,;64;'constant',;1;'sgd'};;
0.09630;(+/-0.06041);'tanh',;0.0001,;64;'adaptive',;1;'sgd'};;
0.09630;(+/-0.06041);'tanh',;0.0001,;74;'constant',;None,;'sgd'};;
0.09630;(+/-0.02772);'tanh',;0.0001,;77;'constant',;1;'sgd'};;
0.09630;(+/-0.02772);'tanh',;0.0001,;77;'adaptive',;1;'sgd'};;
0.09630;(+/-0.04287);'tanh',;0.05,;35;'constant',;1;'sgd'};;
0.09630;(+/-0.04287);'tanh',;0.05,;35;'adaptive',;1;'sgd'};;
0.09630;(+/-0.02283);'tanh',;0.05,;45;'constant',;None,;'sgd'};;
0.09630;(+/-0.02283);'tanh',;0.05,;52;'constant',;1;'sgd'};;
0.09630;(+/-0.02283);'tanh',;0.05,;52;'adaptive',;1;'sgd'};;
0.09630;(+/-0.05316);'tanh',;0.05,;53;'constant',;None,;'sgd'};;
0.09630;(+/-0.02772);'tanh',;0.05,;61;'constant',;None,;'sgd'};;
0.09630;(+/-0.02772);'tanh',;0.05,;63;'constant',;1;'sgd'};;
0.09630;(+/-0.02772);'tanh',;0.05,;63;'adaptive',;1;'sgd'};;
0.09630;(+/-0.06041);'tanh',;0.05,;64;'constant',;1;'sgd'};;
0.09630;(+/-0.06041);'tanh',;0.05,;64;'adaptive',;1;'sgd'};;
0.09630;(+/-0.03666);'tanh',;0.05,;67;'constant',;None,;'sgd'};;
0.09630;(+/-0.01889);'tanh',;0.05,;71;'constant',;None,;'sgd'};;
0.09630;(+/-0.07716);'tanh',;0.05,;76;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.03186);'tanh',;0.05,;79;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.04287);'tanh',;0.05,;83;'constant',;1;'sgd'};;
0.09630;(+/-0.04287);'tanh',;0.05,;83;'adaptive',;1;'sgd'};;
0.09630;(+/-0.02916);'tanh',;0.05,;84;'constant',;None,;'sgd'};;
0.09630;(+/-0.04655);'tanh',;0.05,;85;'constant',;None,;'sgd'};;
0.09630;(+/-0.07047);'relu',;0.0001,;68;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.03666);'relu',;0.0001,;71;'constant',;None,;'sgd'};;
0.09630;(+/-0.01386);'relu',;0.0001,;85;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.02283);'relu',;0.0001,;86;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.04287);'relu',;0.0001,;87;'constant',;None,;'sgd'};;
0.09630;(+/-0.02283);'relu',;0.05,;77;'constant',;None,;'sgd'};;
0.09630;(+/-0.04997);'relu',;0.05,;87;'constant',;None,;'sgd'};;
0.09630;(+/-0.03435);'relu',;0.05,;94;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.01889);'logistic',;0.05,;5;'constant',;1;'adam'};;
0.09630;(+/-0.01889);'logistic',;0.05,;5;'adaptive',;1;'adam'};;
0.09630;(+/-0.04997);'identity',;0.0001,;34;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.01889);'identity',;0.0001,;35;'constant',;1;'sgd'};;
0.09630;(+/-0.01889);'identity',;0.0001,;35;'adaptive',;1;'sgd'};;
0.09630;(+/-0.02619);'identity',;0.0001,;35;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.07608);'identity',;0.0001,;62;'constant',;None,;'sgd'};;
0.09630;(+/-0.05159);'identity',;0.0001,;83;'constant',;1;'sgd'};;
0.09630;(+/-0.05159);'identity',;0.0001,;83;'adaptive',;1;'sgd'};;
0.09630;(+/-0.04655);'identity',;0.05,;2;'adaptive',;None,;'adam'};;
0.09630;(+/-0.05159);'identity',;0.05,;32;'constant',;None,;'sgd'};;
0.09630;(+/-0.01889);'identity',;0.05,;35;'constant',;1;'sgd'};;
0.09630;(+/-0.01048);'identity',;0.05,;35;'constant',;None,;'sgd'};;
0.09630;(+/-0.01889);'identity',;0.05,;35;'adaptive',;1;'sgd'};;
0.09630;(+/-0.00524);'identity',;0.05,;41;'adaptive',;None,;'sgd'};;
0.09630;(+/-0.02095);'identity',;0.05,;72;'constant',;None,;'sgd'};;
0.09444;(+/-0.02400);'tanh',;0.0001,;29;'constant',;None,;'sgd'};;
0.09444;(+/-0.02400);'tanh',;0.0001,;35;'constant',;None,;'sgd'};;
0.09444;(+/-0.04157);'tanh',;0.0001,;45;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.03629);'tanh',;0.0001,;58;'constant',;1;'sgd'};;
0.09444;(+/-0.03629);'tanh',;0.0001,;58;'adaptive',;1;'sgd'};;
0.09444;(+/-0.05666);'tanh',;0.0001,;60;'constant',;1;'sgd'};;
0.09444;(+/-0.05666);'tanh',;0.0001,;60;'adaptive',;1;'sgd'};;
0.09444;(+/-0.04536);'tanh',;0.0001,;66;'constant',;None,;'sgd'};;
0.09444;(+/-0.04536);'tanh',;0.0001,;67;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.03954);'tanh',;0.0001,;83;'constant',;1;'sgd'};;
0.09444;(+/-0.03954);'tanh',;0.0001,;83;'adaptive',;1;'sgd'};;
0.09444;(+/-0.01814);'tanh',;0.0001,;94;'constant',;None,;'sgd'};;
0.09444;(+/-0.03143);'tanh',;0.0001,;96;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.03629);'tanh',;0.05,;28;'constant',;None,;'sgd'};;
0.09444;(+/-0.07086);'tanh',;0.05,;56;'constant',;None,;'sgd'};;
0.09444;(+/-0.03629);'tanh',;0.05,;58;'constant',;1;'sgd'};;
0.09444;(+/-0.03629);'tanh',;0.05,;58;'adaptive',;1;'sgd'};;
0.09444;(+/-0.05666);'tanh',;0.05,;60;'constant',;1;'sgd'};;
0.09444;(+/-0.05666);'tanh',;0.05,;60;'adaptive',;1;'sgd'};;
0.09444;(+/-0.02722);'tanh',;0.05,;77;'constant',;1;'sgd'};;
0.09444;(+/-0.02722);'tanh',;0.05,;77;'adaptive',;1;'sgd'};;
0.09444;(+/-0.04157);'tanh',;0.05,;97;'constant',;None,;'sgd'};;
0.09444;(+/-0.09428);'tanh',;0.05,;98;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.05666);'relu',;0.0001,;2;'constant',;None,;'adam'};;
0.09444;(+/-0.01571);'relu',;0.0001,;62;'constant',;1;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.0001,;62;'adaptive',;1;'sgd'};;
0.09444;(+/-0.03143);'relu',;0.0001,;79;'constant',;1;'sgd'};;
0.09444;(+/-0.03143);'relu',;0.0001,;79;'adaptive',;1;'sgd'};;
0.09444;(+/-0.00907);'relu',;0.0001,;89;'constant',;1;'sgd'};;
0.09444;(+/-0.04714);'relu',;0.0001,;89;'constant',;None,;'sgd'};;
0.09444;(+/-0.00907);'relu',;0.0001,;89;'adaptive',;1;'sgd'};;
0.09444;(+/-0.03271);'relu',;0.0001,;93;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.06351);'relu',;0.0001,;95;'constant',;None,;'sgd'};;
0.09444;(+/-0.03954);'relu',;0.0001,;95;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.0001,;97;'constant',;1;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.0001,;97;'adaptive',;1;'sgd'};;
0.09444;(+/-0.05518);'relu',;0.0001,;98;'constant',;None,;'sgd'};;
0.09444;(+/-0.09813);'relu',;0.0001,;99;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.01814);'relu',;0.05,;4;'constant',;1;'adam'};;
0.09444;(+/-0.01814);'relu',;0.05,;4;'adaptive',;1;'adam'};;
0.09444;(+/-0.05949);'relu',;0.05,;53;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.05,;62;'constant',;1;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.05,;62;'adaptive',;1;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.05,;65;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.03143);'relu',;0.05,;79;'constant',;1;'sgd'};;
0.09444;(+/-0.03143);'relu',;0.05,;79;'adaptive',;1;'sgd'};;
0.09444;(+/-0.02400);'relu',;0.05,;82;'constant',;1;'sgd'};;
0.09444;(+/-0.02400);'relu',;0.05,;82;'adaptive',;1;'sgd'};;
0.09444;(+/-0.00907);'relu',;0.05,;89;'constant',;1;'sgd'};;
0.09444;(+/-0.00907);'relu',;0.05,;89;'adaptive',;1;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.05,;97;'constant',;1;'sgd'};;
0.09444;(+/-0.01571);'relu',;0.05,;97;'adaptive',;1;'sgd'};;
0.09444;(+/-0.02722);'logistic',;0.0001,;5;'constant',;1;'adam'};;
0.09444;(+/-0.02722);'logistic',;0.0001,;5;'adaptive',;1;'adam'};;
0.09444;(+/-0.02722);'identity',;0.0001,;43;'constant',;1;'sgd'};;
0.09444;(+/-0.02722);'identity',;0.0001,;43;'adaptive',;1;'sgd'};;
0.09444;(+/-0.02722);'identity',;0.05,;43;'constant',;1;'sgd'};;
0.09444;(+/-0.02722);'identity',;0.05,;43;'adaptive',;1;'sgd'};;
0.09444;(+/-0.03954);'identity',;0.05,;45;'adaptive',;None,;'sgd'};;
0.09444;(+/-0.07426);'identity',;0.05,;57;'constant',;None,;'sgd'};;
0.09444;(+/-0.09207);'identity',;0.05,;67;'constant',;None,;'sgd'};;
0.09444;(+/-0.04801);'identity',;0.05,;83;'constant',;1;'sgd'};;
0.09444;(+/-0.04801);'identity',;0.05,;83;'adaptive',;1;'sgd'};;
0.09259;(+/-0.00524);'tanh',;0.0001,;40;'constant',;1;'sgd'};;
0.09259;(+/-0.00524);'tanh',;0.0001,;40;'adaptive',;1;'sgd'};;
0.09259;(+/-0.04091);'tanh',;0.0001,;70;'constant',;None,;'sgd'};;
0.09259;(+/-0.00524);'tanh',;0.05,;40;'constant',;1;'sgd'};;
0.09259;(+/-0.00524);'tanh',;0.05,;40;'adaptive',;1;'sgd'};;
0.09259;(+/-0.04566);'tanh',;0.05,;41;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.01386);'tanh',;0.05,;48;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.05543);'tanh',;0.05,;51;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.01386);'tanh',;0.05,;90;'constant',;None,;'sgd'};;
0.09259;(+/-0.04091);'tanh',;0.05,;94;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.05903);'relu',;0.0001,;76;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.02619);'relu',;0.0001,;82;'constant',;1;'sgd'};;
0.09259;(+/-0.04997);'relu',;0.0001,;82;'constant',;None,;'sgd'};;
0.09259;(+/-0.02619);'relu',;0.0001,;82;'adaptive',;1;'sgd'};;
0.09259;(+/-0.04091);'relu',;0.0001,;91;'constant',;None,;'sgd'};;
0.09259;(+/-0.00524);'relu',;0.05,;70;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.02283);'relu',;0.05,;76;'constant',;None,;'sgd'};;
0.09259;(+/-0.02283);'relu',;0.05,;81;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.04287);'relu',;0.05,;88;'constant',;None,;'sgd'};;
0.09259;(+/-0.02283);'relu',;0.05,;97;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.03186);'relu',;0.05,;99;'constant',;1;'sgd'};;
0.09259;(+/-0.03186);'relu',;0.05,;99;'adaptive',;1;'sgd'};;
0.09259;(+/-0.02095);'identity',;0.0001,;1;'constant',;1;'adam'};;
0.09259;(+/-0.02095);'identity',;0.0001,;1;'adaptive',;1;'adam'};;
0.09259;(+/-0.03435);'identity',;0.0001,;21;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.02772);'identity',;0.0001,;29;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.03186);'identity',;0.0001,;30;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.02916);'identity',;0.0001,;31;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.02095);'identity',;0.0001,;42;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.00524);'identity',;0.0001,;45;'constant',;None,;'sgd'};;
0.09259;(+/-0.07047);'identity',;0.0001,;47;'constant',;1;'sgd'};;
0.09259;(+/-0.07047);'identity',;0.0001,;47;'adaptive',;1;'sgd'};;
0.09259;(+/-0.01048);'identity',;0.0001,;50;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.04655);'identity',;0.0001,;53;'constant',;1;'sgd'};;
0.09259;(+/-0.04655);'identity',;0.0001,;53;'adaptive',;1;'sgd'};;
0.09259;(+/-0.01048);'identity',;0.0001,;69;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.02283);'identity',;0.0001,;91;'constant',;None,;'sgd'};;
0.09259;(+/-0.03435);'identity',;0.05,;1;'constant',;None,;'adam'};;
0.09259;(+/-0.02916);'identity',;0.05,;36;'constant',;None,;'sgd'};;
0.09259;(+/-0.07047);'identity',;0.05,;47;'constant',;1;'sgd'};;
0.09259;(+/-0.07047);'identity',;0.05,;47;'adaptive',;1;'sgd'};;
0.09259;(+/-0.01889);'identity',;0.05,;49;'constant',;None,;'sgd'};;
0.09259;(+/-0.02283);'identity',;0.05,;52;'adaptive',;None,;'sgd'};;
0.09259;(+/-0.04655);'identity',;0.05,;53;'constant',;1;'sgd'};;
0.09259;(+/-0.04655);'identity',;0.05,;53;'adaptive',;1;'sgd'};;
0.09074;(+/-0.01386);'tanh',;0.0001,;1;'constant',;1;'lbfgs'};;
0.09074;(+/-0.01386);'tanh',;0.0001,;1;'adaptive',;1;'lbfgs'};;
0.09074;(+/-0.04997);'tanh',;0.0001,;31;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.03435);'tanh',;0.0001,;49;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.06563);'tanh',;0.0001,;50;'constant',;1;'sgd'};;
0.09074;(+/-0.06563);'tanh',;0.0001,;50;'adaptive',;1;'sgd'};;
0.09074;(+/-0.01048);'tanh',;0.0001,;56;'constant',;None,;'sgd'};;
0.09074;(+/-0.01889);'tanh',;0.0001,;67;'constant',;None,;'sgd'};;
0.09074;(+/-0.05159);'tanh',;0.0001,;71;'constant',;1;'sgd'};;
0.09074;(+/-0.05159);'tanh',;0.0001,;71;'adaptive',;1;'sgd'};;
0.09074;(+/-0.02095);'tanh',;0.0001,;80;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.01889);'tanh',;0.0001,;87;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.01889);'tanh',;0.05,;31;'constant',;None,;'sgd'};;
0.09074;(+/-0.06563);'tanh',;0.05,;50;'constant',;1;'sgd'};;
0.09074;(+/-0.06563);'tanh',;0.05,;50;'adaptive',;1;'sgd'};;
0.09074;(+/-0.01889);'tanh',;0.05,;52;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.01386);'tanh',;0.05,;60;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.01889);'tanh',;0.05,;67;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.02619);'tanh',;0.05,;68;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.05159);'tanh',;0.05,;71;'constant',;1;'sgd'};;
0.09074;(+/-0.05159);'tanh',;0.05,;71;'adaptive',;1;'sgd'};;
0.09074;(+/-0.02095);'relu',;0.0001,;4;'constant',;1;'adam'};;
0.09074;(+/-0.02095);'relu',;0.0001,;4;'adaptive',;1;'adam'};;
0.09074;(+/-0.02283);'relu',;0.0001,;43;'constant',;1;'sgd'};;
0.09074;(+/-0.02283);'relu',;0.0001,;43;'adaptive',;1;'sgd'};;
0.09074;(+/-0.02095);'relu',;0.0001,;46;'constant',;None,;'sgd'};;
0.09074;(+/-0.01048);'relu',;0.0001,;52;'constant',;1;'sgd'};;
0.09074;(+/-0.01048);'relu',;0.0001,;52;'adaptive',;1;'sgd'};;
0.09074;(+/-0.01386);'relu',;0.0001,;61;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.04655);'relu',;0.0001,;70;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.02283);'relu',;0.0001,;79;'constant',;None,;'sgd'};;
0.09074;(+/-0.04091);'relu',;0.0001,;81;'constant',;None,;'sgd'};;
0.09074;(+/-0.04566);'relu',;0.0001,;85;'constant',;None,;'sgd'};;
0.09074;(+/-0.03186);'relu',;0.0001,;87;'constant',;1;'sgd'};;
0.09074;(+/-0.03186);'relu',;0.0001,;87;'adaptive',;1;'sgd'};;
0.09074;(+/-0.02772);'relu',;0.0001,;99;'constant',;1;'sgd'};;
0.09074;(+/-0.02772);'relu',;0.0001,;99;'adaptive',;1;'sgd'};;
0.09074;(+/-0.02283);'relu',;0.05,;43;'constant',;1;'sgd'};;
0.09074;(+/-0.02283);'relu',;0.05,;43;'adaptive',;1;'sgd'};;
0.09074;(+/-0.01048);'relu',;0.05,;52;'constant',;1;'sgd'};;
0.09074;(+/-0.01048);'relu',;0.05,;52;'adaptive',;1;'sgd'};;
0.09074;(+/-0.04997);'relu',;0.05,;53;'constant',;None,;'sgd'};;
0.09074;(+/-0.00524);'relu',;0.05,;55;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.00524);'relu',;0.05,;78;'constant',;1;'sgd'};;
0.09074;(+/-0.00524);'relu',;0.05,;78;'adaptive',;1;'sgd'};;
0.09074;(+/-0.03186);'relu',;0.05,;87;'constant',;1;'sgd'};;
0.09074;(+/-0.03186);'relu',;0.05,;87;'adaptive',;1;'sgd'};;
0.09074;(+/-0.07047);'relu',;0.05,;92;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.03186);'relu',;0.05,;98;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.00524);'logistic',;0.0001,;1;'adaptive',;None,;'lbfgs'};;
0.09074;(+/-0.00524);'logistic',;0.0001,;3;'adaptive',;None,;'adam'};;
0.09074;(+/-0.06436);'logistic',;0.05,;4;'adaptive',;None,;'adam'};;
0.09074;(+/-0.01386);'identity',;0.0001,;23;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.08950);'identity',;0.0001,;34;'constant',;None,;'sgd'};;
0.09074;(+/-0.01889);'identity',;0.0001,;36;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.03186);'identity',;0.0001,;51;'constant',;None,;'sgd'};;
0.09074;(+/-0.03186);'identity',;0.05,;16;'constant',;None,;'sgd'};;
0.09074;(+/-0.06436);'identity',;0.05,;25;'constant',;None,;'sgd'};;
0.09074;(+/-0.03435);'identity',;0.05,;26;'constant',;None,;'sgd'};;
0.09074;(+/-0.02772);'identity',;0.05,;40;'adaptive',;None,;'sgd'};;
0.09074;(+/-0.04997);'identity',;0.05,;51;'constant',;None,;'sgd'};;
0.09074;(+/-0.06175);'identity',;0.05,;66;'constant',;None,;'sgd'};;
0.08889;(+/-0.02400);'tanh',;0.0001,;42;'adaptive',;None,;'sgd'};;
0.08889;(+/-0.03271);'tanh',;0.0001,;43;'constant',;1;'sgd'};;
0.08889;(+/-0.03271);'tanh',;0.0001,;43;'adaptive',;1;'sgd'};;
0.08889;(+/-0.05666);'tanh',;0.0001,;47;'constant',;1;'sgd'};;
0.08889;(+/-0.05666);'tanh',;0.0001,;47;'adaptive',;1;'sgd'};;
0.08889;(+/-0.08935);'tanh',;0.0001,;49;'constant',;None,;'sgd'};;
0.08889;(+/-0.02400);'tanh',;0.0001,;60;'adaptive',;None,;'sgd'};;
0.08889;(+/-0.04157);'tanh',;0.0001,;61;'adaptive',;None,;'sgd'};;
0.08889;(+/-0.06285);'tanh',;0.0001,;81;'constant',;None,;'sgd'};;
0.08889;(+/-0.06285);'tanh',;0.05,;26;'constant',;None,;'sgd'};;
0.08889;(+/-0.03143);'tanh',;0.05,;30;'adaptive',;None,;'sgd'};;
0.08889;(+/-0.03271);'tanh',;0.05,;43;'constant',;1;'sgd'};;
0.08889;(+/-0.03271);'tanh',;0.05,;43;'adaptive',;1;'sgd'};;
0.08889;(+/-0.01571);'tanh',;0.05,;44;'adaptive',;None,;'sgd'};;
0.08889;(+/-0.05666);'tanh',;0.05,;47;'constant',;1;'sgd'};;
0.08889;(+/-0.05666);'tanh',;0.05,;47;'adaptive',;1;'sgd'};;
0.08889;(+/-0.05666);'tanh',;0.05,;47;'adaptive',;None,;'sgd'};;
0.08889;(+/-0.06849);'tanh',;0.05,;57;'constant',;None,;'sgd'};;
0.08889;(+/-0.04714);'tanh',;0.05,;79;'constant',;None,;'sgd'};;
0.08889;(+/-0.03271);'tanh',;0.05,;86;'constant',;None,;'sgd'};;
